   0.45000     0.45000    0.45000     0.31856    +0.01515   -0.01515     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.46000     0.46000    0.46000     0.29863    +0.04406   -0.04406     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.47000     0.47000    0.47000     0.36269    +0.01324   -0.01324     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.48000     0.48000    0.48000     0.41626    +0.01818   -0.01818     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.48300     0.48300    0.48300     0.42434    +0.06273   -0.06273     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.50000     0.50000    0.50000     0.47917    +0.02297   -0.02297     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.51000     0.51000    0.51000     0.53818    +0.02882   -0.02882     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.52000     0.52000    0.52000     0.53441    +0.02165   -0.02165     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.53000     0.53000    0.53000     0.64770    +0.07338   -0.07338     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.54000     0.54000    0.54000     0.71278    +0.03332   -0.03332     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.55000     0.55000    0.55000     0.76157    +0.06183   -0.06183     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.56000     0.56000    0.56000     0.82466    +0.04633   -0.04633     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.58000     0.58000    0.58000     0.98470    +0.04355   -0.04355     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.59938     0.59938    0.59938     1.26713    +0.03467   -0.03467     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.60000     0.60000    0.60000     1.27602    +0.03589   -0.03589     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.60240     0.60240    0.60240     1.43430    +0.13342   -0.13342     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.61050     0.61050    0.61050     1.44391    +0.20193   -0.20193     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.61250     0.61250    0.61250     1.46919    +0.16056   -0.16056     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.62000     0.62000    0.62000     1.56426    +0.09050   -0.09050     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.62050     0.62050    0.62050     1.78021    +0.13347   -0.13347     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.62951     0.62951    0.62951     1.83620    +0.03145   -0.03145     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63000     0.63000    0.63000     1.83918    +0.03233   -0.03233     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63050     0.63050    0.63050     2.01462    +0.13335   -0.13335     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.63750     0.63750    0.63750     1.87678    +0.08256   -0.08256     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.64000     0.64000    0.64000     1.82743    +0.10138   -0.10138     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.64051     0.64051    0.64051     2.07130    +0.13289   -0.13289     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.64260     0.64260    0.64260     2.22231    +0.24462   -0.24462     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.65049     0.65049    0.65049     2.41066    +0.15661   -0.15661     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.65952     0.65952    0.65952     2.66538    +0.02816   -0.02816     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66000     0.66000    0.66000     2.68093    +0.02847   -0.02847     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66050     0.66050    0.66050     2.57812    +0.14654   -0.14654     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.66260     0.66260    0.66260     2.77054    +0.37057   -0.37057     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.67050     0.67050    0.67050     2.98936    +0.16151   -0.16151     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.67760     0.67760    0.67760     3.32720    +0.21371   -0.21371     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68059     0.68059    0.68059     3.82901    +0.17753   -0.17753     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68750     0.68750    0.68750     4.09426    +0.33512   -0.33512     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68760     0.68760    0.68760     4.09810    +0.33996   -0.33996     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.68956     0.68956    0.68956     4.12935    +0.07074   -0.07074     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69000     0.69000    0.69000     4.13640    +0.04088   -0.04088     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69043     0.69043    0.69043     4.06039    +0.14483   -0.14483     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.69760     0.69760    0.69760     4.57888    +0.26981   -0.26981     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70000     0.70000    0.70000     4.73600    +0.30963   -0.30963     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70052     0.70052    0.70052     4.76808    +0.12758   -0.12758     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.70760     0.70760    0.70760     5.02195    +0.24278   -0.24278     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71047     0.71047    0.71047     5.57636    +0.20044   -0.20044     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71760     0.71760    0.71760     5.70707    +0.29328   -0.29328     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.71951     0.71951    0.71951     6.16537    +0.06824   -0.06824     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72000     0.72000    0.72000     6.28308    +0.04100   -0.04100     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72025     0.72025    0.72025     6.48024    +0.17172   -0.17172     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.72760     0.72760    0.72760     6.61028    +0.43831   -0.43831     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73024     0.73024    0.73024     7.05040    +0.24317   -0.24317     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73750     0.73750    0.73750     7.51559    +0.40036   -0.40036     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.73760     0.73760    0.73760     7.52200    +0.40586   -0.40586     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74000     0.74000    0.74000     9.23169    +0.82595   -0.82595     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74020     0.74020    0.74020     7.81113    +0.24429   -0.24429     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74760     0.74760    0.74760     8.18975    +0.37122   -0.37122     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74950     0.74950    0.74950     8.40992    +0.10826   -0.10826     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.74979     0.74979    0.74979     8.44409    +0.09301   -0.09301     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75000     0.75000    0.75000     8.46645    +0.10161   -0.10161     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75020     0.75020    0.75020     7.35286    +0.50889   -0.50889     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75028     0.75028    0.75028     8.81559    +0.24283   -0.24283     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75040     0.75040    0.75040     8.82912    +0.23541   -0.23541     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75760     0.75760    0.75760     8.74490    +0.38332   -0.38332     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75950     0.75950    0.75950     8.89862    +0.09693   -0.09693     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.75979     0.75979    0.75979     8.92262    +0.07098   -0.07098     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76000     0.76000    0.76000     9.01818    +0.07648   -0.07648     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76018     0.76018    0.76018     9.44356    +0.25577   -0.25577     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76040     0.76040    0.76040     9.27291    +0.23180   -0.23180     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76350     0.76350    0.76350     9.18243    +0.06843   -0.06843     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76379     0.76379    0.76379     9.17555    +0.06678   -0.06678     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76400     0.76400    0.76400     9.19366    +0.07159   -0.07159     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76417     0.76417    0.76417     9.45586    +0.22174   -0.22174     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76440     0.76440    0.76440     9.42370    +0.20390   -0.20390     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76500     0.76500    0.76500     9.44214    +0.19576   -0.19576     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76760     0.76760    0.76760     9.52205    +0.44003   -0.44003     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76950     0.76950    0.76950     9.72673    +0.11254   -0.11254     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.76979     0.76979    0.76979     9.76121    +0.08209   -0.08209     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77000     0.77000    0.77000     9.99286    +0.09374   -0.09374     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77011     0.77011    0.77011    10.48340    +0.26546   -0.26546     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77040     0.77040    0.77040    10.32274    +0.23455   -0.23455     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77320     0.77320    0.77320    10.85005    +0.72944   -0.72944     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77350     0.77350    0.77350    10.91999    +0.52626   -0.52626     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77360     0.77360    0.77360    10.94949    +0.64104   -0.64104     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77379     0.77379    0.77379    11.09090    +0.34209   -0.34209     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77400     0.77400    0.77400    11.20199    +0.09658   -0.09658     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77438     0.77438    0.77438    11.12463    +0.28400   -0.28400     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77440     0.77440    0.77440    11.41367    +0.25380   -0.25380     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77560     0.77560    0.77560    12.35831    +0.55071   -0.55071     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77750     0.77750    0.77750    13.65382    +0.52849   -0.52849     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77760     0.77760    0.77760    13.72113    +0.54235   -0.54235     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77779     0.77779    0.77779    14.05203    +0.33535   -0.33535     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77800     0.77800    0.77800    14.58469    +0.20320   -0.20320     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77811     0.77811    0.77811    15.04189    +0.28586   -0.28586     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77817     0.77817    0.77817    15.43237    +0.40135   -0.40135     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77820     0.77820    0.77820    15.02042    +0.96661   -0.96661     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77840     0.77840    0.77840    15.04593    +0.62088   -0.62088     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77871     0.77871    0.77871    15.29651    +0.52123   -0.52123     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77948     0.77948    0.77948    16.04105    +0.55720   -0.55720     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77960     0.77960    0.77960    16.15387    +0.59944   -0.59944     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77979     0.77979    0.77979    16.63730    +0.42544   -0.42544     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.77990     0.77990    0.77990    17.09370    +0.35359   -0.35359     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78000     0.78000    0.78000    17.36742    +0.25405   -0.25405     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78017     0.78017    0.78017    17.96852    +0.44280   -0.44280     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78040     0.78040    0.78040    18.16800    +0.39194   -0.39194     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78059     0.78059    0.78059    18.39342    +0.35265   -0.35265     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78079     0.78079    0.78079    18.61971    +0.37609   -0.37609     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78100     0.78100    0.78100    18.70267    +0.35446   -0.35446     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78140     0.78140    0.78140    19.00943    +0.47861   -0.47861     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78160     0.78160    0.78160    19.21468    +0.56954   -0.56954     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78163     0.78163    0.78163    19.26361    +0.54514   -0.54514     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78179     0.78179    0.78179    19.49558    +0.44708   -0.44708     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78200     0.78200    0.78200    19.51737    +0.39840   -0.39840     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78213     0.78213    0.78213    19.28550    +0.45786   -0.45786     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78223     0.78223    0.78223    18.80432    +0.28990   -0.28990     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78240     0.78240    0.78240    19.24945    +0.39593   -0.39593     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78252     0.78252    0.78252    19.29009    +0.38575   -0.38575     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78279     0.78279    0.78279    19.37206    +0.39793   -0.39793     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78290     0.78290    0.78290    19.34747    +0.39588   -0.39588     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78300     0.78300    0.78300    18.88315    +0.41447   -0.41447     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78320     0.78320    0.78320    17.51745    +1.06065   -1.06065     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78340     0.78340    0.78340    18.21596    +0.49426   -0.49426     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78351     0.78351    0.78351    18.16503    +0.51175   -0.51175     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78360     0.78360    0.78360    18.11474    +0.57338   -0.57338     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78379     0.78379    0.78379    17.95418    +0.44692   -0.44692     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78400     0.78400    0.78400    17.37078    +0.26468   -0.26468     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78424     0.78424    0.78424    17.01961    +0.38732   -0.38732     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78440     0.78440    0.78440    17.06267    +0.38289   -0.38289     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78500     0.78500    0.78500    15.57022    +0.31165   -0.31165     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78540     0.78540    0.78540    14.70865    +0.40486   -0.40486     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78551     0.78551    0.78551    14.47749    +0.44240   -0.44240     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78560     0.78560    0.78560    14.29268    +0.48544   -0.48544     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78579     0.78579    0.78579    14.06117    +0.35970   -0.35970     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78600     0.78600    0.78600    13.23948    +0.27356   -0.27356     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78604     0.78604    0.78604    12.93056    +0.38322   -0.38322     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78618     0.78618    0.78618    13.50660    +0.35027   -0.35027     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78640     0.78640    0.78640    13.12601    +0.32183   -0.32183     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78760     0.78760    0.78760    12.58515    +0.53129   -0.53129     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78820     0.78820    0.78820    12.18298    +0.63219   -0.63219     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78920     0.78920    0.78920    11.50828    +0.71312   -0.71312     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78950     0.78950    0.78950    10.28934    +0.48187   -0.48187     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78960     0.78960    0.78960     9.88980    +0.44402   -0.44402     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.78979     0.78979    0.78979     9.26884    +0.24109   -0.24109     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79000     0.79000    0.79000     9.30908    +0.13274   -0.13274     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79009     0.79009    0.79009     9.58830    +0.24654   -0.24654     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79010     0.79010    0.79010     9.62226    +0.26312   -0.26312     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79040     0.79040    0.79040     9.55384    +0.22973   -0.22973     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79050     0.79050    0.79050     9.51500    +0.22909   -0.22909     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79160     0.79160    0.79160     9.08784    +0.45989   -0.45989     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79320     0.79320    0.79320     7.58238    +0.56867   -0.56867     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
   0.79349     0.79349    0.79349     7.59868    +0.33469   -0.33469     0.00000  'EXCLSUM 07     ' 'COMPILATION    '   +0.00  +0.00 '                                                                                                                                    '
